angular_Second_Momentrg1,Contrastrg1,Correlationrg1,SoSVariancerg1,inverse_Diff_Momentrg1,sum_Averagerg1,sum_Variancerg1,sum_Entropyrg1,Entropyrg1,diff_Variancerg1,diff_Entropyrg1,info_M_Correlation_1rg1,info_M_Correlation_2rg1,angular_Second_Momentrg2,Contrastrg2,Correlationrg2,SoSVariancerg2,inverse_Diff_Momentrg2,sum_Averagerg2,sum_Variancerg2,sum_Entropyrg2,Entropyrg2,diff_Variancerg2,diff_Entropyrg2,info_M_Correlation_1rg2,info_M_Correlation_2rg2,angular_Second_Momentrg3,Contrastrg3,Correlationrg3,SoSVariancerg3,inverse_Diff_Momentrg3,sum_Averagerg3,sum_Variancerg3,sum_Entropyrg3,Entropyrg3,diff_Variancerg3,diff_Entropyrg3,info_M_Correlation_1rg3,info_M_Correlation_2rg3,angular_Second_Momentrg4,Contrastrg4,Correlationrg4,SoSVariancerg4,inverse_Diff_Momentrg4,sum_Averagerg4,sum_Variancerg4,sum_Entropyrg4,Entropyrg4,diff_Variancerg4,diff_Entropyrg4,info_M_Correlation_1rg4,info_M_Correlation_2rg4,angular_Second_Momentrg5,Contrastrg5,Correlationrg5,SoSVariancerg5,inverse_Diff_Momentrg5,sum_Averagerg5,sum_Variancerg5,sum_Entropyrg5,Entropyrg5,diff_Variancerg5,diff_Entropyrg5,info_M_Correlation_1rg5,info_M_Correlation_2rg5,angular_Second_Momentrg6,Contrastrg6,Correlationrg6,SoSVariancerg6,inverse_Diff_Momentrg6,sum_Averagerg6,sum_Variancerg6,sum_Entropyrg6,Entropyrg6,diff_Variancerg6,diff_Entropyrg6,info_M_Correlation_1rg6,info_M_Correlation_2rg6,ImageName
0.1,7547.875,10886200656.6278,1100210.1983,0.014539,2052.225,4208903.638,2.2679,2.3026,0.00011322,2.1509,-0.95485,0.99378,0.05,7101.75,20774106617.6014,1109019.7983,0.01788,2069.875,4281150.2153,2.9437,2.9957,6.1896e-05,2.7682,-0.95263,0.9981,0.037037,17068.463,25696489638.3788,1075380.2575,0.022992,2013.8333,4065942.5488,3.2317,3.2958,4.6103e-05,3.0582,-0.95156,0.99882,0.035714,17694.6071,26447156620.9937,1069682.7126,0.022185,2007.0714,4039990.4548,3.2703,3.3322,4.3974e-05,3.1031,-0.9537,0.9989,0.030303,22693.2727,30042627631.7677,1038265.968,0.026445,1971.2273,3907076.1739,3.444,3.4965,3.6452e-05,3.2811,-0.95029,0.99919,0.028571,22225.5071,31868316564.0681,1025428.6555,0.024942,1966.2929,3886283.0525,3.5058,3.5553,3.4547e-05,3.3386,-0.95389,0.99929,25684.dcm
0.017544,4227.25,58380845191.8719,1184859.4376,0.039171,2151.1623,4616437.6092,3.7785,4.0431,2.202e-05,3.5398,-0.84986,0.99908,0.014925,5838.4776,64362776351.143,1176340.193,0.033946,2140.0149,4569893.975,3.9499,4.2047,1.8661e-05,3.6995,-0.8487,0.99923,0.013699,6687.1336,70491509000.7822,1165895.6292,0.032078,2130.0856,4529013.0094,4.0358,4.2905,1.71e-05,3.7805,-0.85904,0.99937,0.011628,10298.0465,82508299091.4305,1138766.8828,0.027563,2094.8663,4389024.0192,4.2261,4.4543,1.4242e-05,3.9643,-0.87227,0.99959,0.011111,10805.8583,86364703850.4222,1129265.7879,0.026368,2088.0139,4361424.987,4.274,4.4998,1.338e-05,4.0263,-0.87548,0.99963,0.010753,11029.1425,88880271849.955,1121624.9345,0.025628,2081.3844,4334938.248,4.3141,4.5326,1.2891e-05,4.0645,-0.88008,0.99965,25710.dcm
1,110636.25,661298912.4991,727608.9987,6.6012e-05,1534.25,2435061.25,-2.2204e-16,-2.2204e-16,0.00087873,-2.2204e-16,0,0,1,110636.25,661298912.4991,727608.9987,6.6012e-05,1534.25,2435061.25,-2.2204e-16,-2.2204e-16,0.00087873,-2.2204e-16,0,0,1,110636.25,661298912.4991,727608.9987,6.6012e-05,1534.25,2435061.25,-2.2204e-16,-2.2204e-16,0.00087873,-2.2204e-16,0,0,1,110636.25,661298912.4991,727608.9987,6.6012e-05,1534.25,2435061.25,-2.2204e-16,-2.2204e-16,0.00087873,-2.2204e-16,0,0,1,110636.25,661298912.4991,727608.9987,6.6012e-05,1534.25,2435061.25,-2.2204e-16,-2.2204e-16,0.00087873,-2.2204e-16,0,0,1,110636.25,661298912.4991,727608.9987,6.6012e-05,1534.25,2435061.25,-2.2204e-16,-2.2204e-16,0.00087873,-2.2204e-16,0,0,25766.dcm
0.076923,6550.6923,12742441853.6544,1071792.6905,0.050838,2032.2308,4124103.364,2.5649,2.5649,7.9681e-05,2.485,-0.95707,0.99568,0.045455,15367.3636,19433308138.5307,1033942.9528,0.031453,1969.6591,3883800.5816,3.0595,3.091,4.665e-05,3.0123,-0.93724,0.99823,0.037037,14120.1111,24040395886.2628,1012006.9242,0.02599,1959.2778,3841476.504,3.2573,3.2958,3.776e-05,3.2188,-0.95195,0.99888,0.034483,14929.4741,25841192482.3344,1001035.7224,0.024212,1947.9741,3799349.4803,3.3314,3.3673,3.4847e-05,3.2956,-0.95632,0.99906,0.03125,14896.7813,28270515495.507,983183.0295,0.022257,1930.8594,3735179.163,3.4332,3.4657,3.1213e-05,3.4008,-0.96154,0.99925,0.025641,18863.3141,33528347443.9284,939124.1778,0.018353,1884.6218,3570579.8346,3.628,3.6636,2.5973e-05,3.5836,-0.97017,0.99951,25773.dcm
0.076923,5681.4423,15132217204.3014,1171553.8445,0.054099,2124.9038,4508879.1817,2.5383,2.5649,7.5967e-05,2.4583,-0.95707,0.99568,0.052632,5681.4342,23251933416.2163,1177274.8931,0.037334,2132.25,4540667.7427,2.908,2.9444,5.432e-05,2.7985,-0.97475,0.99821,0.043478,7957.5,28178583801.8284,1179205.5636,0.031068,2124.8696,4514587.2062,3.1054,3.1355,4.5818e-05,2.9697,-0.9804,0.9988,0.03125,12385.1719,37348067099.1791,1122930.2797,0.022681,2071.0313,4298073.5702,3.4441,3.4657,3.386e-05,3.2775,-0.97468,0.99937,0.029412,15937.0956,39122646792.7402,1110132.2925,0.021355,2048.1838,4212272.107,3.506,3.5264,3.1403e-05,3.3492,-0.9766,0.99945,0.027027,17502.4662,42074120090.2218,1089655.0795,0.019634,2025.75,4126108.9006,3.5828,3.6109,2.9242e-05,3.4329,-0.97903,0.99954,25784.dcm
0.33333,19464.8333,3086929121.0881,1059165.6649,0.00047387,1946.6667,3794697.1098,1.0986,1.0986,0.00030609,1.0986,-1,0.94281,0.125,11266.4063,8643979612.7567,1052841.4983,0.010412,1987.7813,3953446.9055,2.0794,2.0794,0.00011425,2.0794,-1,0.99216,0.1,11122.725,11063126831.2707,1077502.4982,0.0095214,2009.275,4039204.6736,2.3026,2.3026,9.1234e-05,2.3026,-1,0.99499,0.1,11122.725,11063126831.2707,1077502.4982,0.0095214,2009.275,4039204.6736,2.3026,2.3026,9.1234e-05,2.3026,-1,0.99499,0.0625,19511.3281,16151158803.6531,988051.4983,0.0063191,1910.5469,3672235.7564,2.7726,2.7726,5.6704e-05,2.7726,-1,0.99804,0.05,26376.425,19120660263.5886,941134.9984,0.0051086,1853.5,3471856.5664,2.9784,2.9957,4.5193e-05,2.9957,-1,0.99875,25873.dcm
0.1125,19097.4688,8982567079.6367,978943.6609,0.015891,1894.7688,3594478.1294,2.191,2.191,0.00010054,2.191,-1,0.99357,0.088462,15821.75,11879118705.5543,994157.1407,0.01245,1922.2962,3699235.8517,2.4338,2.4338,8.6054e-05,2.3725,-1,0.99601,0.057566,15328.4515,18815672809.2114,1012974.454,0.015296,1955.6423,3829269.1605,2.8585,2.8585,5.7065e-05,2.7787,-1,0.99833,0.04097,12834.9461,27663637257.7195,1039241.7065,0.013438,1994.615,3984681.3653,3.1835,3.1968,3.9135e-05,3.14,-1,0.99916,0.04097,12834.9461,27663637257.7195,1039241.7065,0.013438,1994.615,3984681.3653,3.1835,3.1968,3.9135e-05,3.14,-1,0.99916,0.040258,13427.6622,28023708006.8321,1034758.4879,0.012995,1987.2742,3958298.9497,3.2028,3.2157,3.8396e-05,3.1599,-1,0.99918,25881.dcm
1,118238,682041023.9992,848240.9988,4.4245e-05,1529,2358110,-2.2204e-16,-2.2204e-16,0.00082102,-2.2204e-16,0,0,1,118238,682041023.9992,848240.9988,4.4245e-05,1529,2358110,-2.2204e-16,-2.2204e-16,0.00082102,-2.2204e-16,0,0,0.11111,26615.75,8340225990.2546,906146.2209,0.0028626,1849.5278,3440225.5,2.1587,2.1972,9.0625e-05,2.1972,-0.92858,0.9908,0.1,27136.8,9270286238.3702,891047.6987,0.0025799,1839.1,3402813.9911,2.2679,2.3026,8.1495e-05,2.3026,-0.93883,0.99285,0.071429,38876.125,13386914391.1059,934128.6416,0.0054636,1839.0893,3409255.1399,2.5895,2.6391,5.8018e-05,2.6391,-0.96211,0.99671,0.055556,45326.5694,16090374189.3259,879017.9987,0.0047988,1768.2917,3172495.7723,2.8326,2.8904,4.4975e-05,2.8904,-0.97299,0.99805,25889.dcm
0.5,60671.125,883041939.2079,541142.4987,0.00054296,1309.625,1745657.0797,0.69315,0.69315,0.00047755,0.69315,-1,0.86603,0.2,48947.15,2247525173.1652,520883.7987,0.0010704,1317.55,1757077.5104,1.6094,1.6094,0.00019047,1.6094,-1,0.9798,0.2,48947.15,2247525173.1652,520883.7987,0.0010704,1317.55,1757077.5104,1.6094,1.6094,0.00019047,1.6094,-1,0.9798,0.2,48947.15,2247525173.1652,520883.7987,0.0010704,1317.55,1757077.5104,1.6094,1.6094,0.00019047,1.6094,-1,0.9798,0.11111,51191.6667,4795887578.3206,564709.7764,0.00088871,1423.9444,2067107.1541,2.1972,2.1972,0.00010541,2.1972,-1,0.99381,0.11111,51191.6667,4795887578.3206,564709.7764,0.00088871,1423.9444,2067107.1541,2.1972,2.1972,0.00010541,2.1972,-1,0.99381,25950.dcm
0.2,12920.9,3061068643.8212,1012217.5982,0.12535,1944.1,3782301.459,1.5401,1.6094,0.00018975,1.6094,-0.51941,0.85776,0.16667,22692.6667,3810907259.7615,1027264.6648,0.10446,1927,3716201.079,1.734,1.7918,0.00015797,1.7918,-0.65954,0.93458,0.16667,22692.6667,3810907259.7615,1027264.6648,0.10446,1927,3716201.079,1.734,1.7918,0.00015797,1.7918,-0.65954,0.93458,0.16667,22692.6667,3810907259.7615,1027264.6648,0.10446,1927,3716201.079,1.734,1.7918,0.00015797,1.7918,-0.65954,0.93458,0.1,28160.925,6442119613.269,943616.9982,0.063582,1830.325,3370857.9398,2.2333,2.3026,9.9187e-05,2.2679,-0.84859,0.98722,0.04,44627.35,13490545900.39,789537.3184,0.026665,1677.03,2862496.8906,3.1634,3.2189,3.8749e-05,3.1911,-0.90162,0.99788,25953.dcm
1,16595.75,296163620.9987,459683.9978,8.5909e-05,1233.75,1523789.75,-2.2204e-16,-2.2204e-16,0.0012723,-2.2204e-16,0,0,0.2,26301.8,1656036866.911,474820.3978,0.0010115,1295.3,1699267.259,1.5401,1.6094,0.00027863,1.5401,-1,0.9798,0.055556,17645.7222,6355421712.7545,507066.9977,0.011518,1360.1944,1865135.7204,2.8326,2.8904,7.5048e-05,2.8326,-0.97335,0.9982,0.055556,17645.7222,6355421712.7545,507066.9977,0.011518,1360.1944,1865135.7204,2.8326,2.8904,7.5048e-05,2.8326,-0.97335,0.9982,0.055556,17645.7222,6355421712.7545,507066.9977,0.011518,1360.1944,1865135.7204,2.8326,2.8904,7.5048e-05,2.8326,-0.97335,0.9982,0.043478,22196.3152,7392863913.0626,468443.6065,0.0094095,1279.6413,1673906.3841,3.0903,3.1355,6.3398e-05,3.0243,-0.98078,0.99893,25988.dcm
0.5,63441.375,16232607553.5278,3404073.9994,0.00082092,3599.375,13003111.0622,0.69315,0.69315,0.00019936,0.69315,-1,0.86603,0.5,63441.375,16232607553.5278,3404073.9994,0.00082092,3599.375,13003111.0622,0.69315,0.69315,0.00019936,0.69315,-1,0.86603,0.5,63441.375,16232607553.5278,3404073.9994,0.00082092,3599.375,13003111.0622,0.69315,0.69315,0.00019936,0.69315,-1,0.86603,0.5,63441.375,16232607553.5278,3404073.9994,0.00082092,3599.375,13003111.0622,0.69315,0.69315,0.00019936,0.69315,-1,0.86603,0.5,63441.375,16232607553.5278,3404073.9994,0.00082092,3599.375,13003111.0622,0.69315,0.69315,0.00019936,0.69315,-1,0.86603,0.5,63441.375,16232607553.5278,3404073.9994,0.00082092,3599.375,13003111.0622,0.69315,0.69315,0.00019936,0.69315,-1,0.86603,25992.dcm
0.083333,14967.3333,12035148033.3027,1090596.9982,0.025308,2022.8333,4095067.5708,2.4849,2.4849,8.0328e-05,2.456,-0.95294,0.99533,0.076923,15458.9423,13030776201.1617,1084244.6136,0.023398,2014.1346,4060460.7532,2.5649,2.5649,7.3851e-05,2.5383,-0.95797,0.99611,0.071429,15742.6607,13978680532.6331,1074839.7125,0.021746,2002.9464,4016651.7016,2.6391,2.6391,6.833e-05,2.6143,-0.96211,0.99671,0.0625,19714.8906,15820121226.9822,1054734.7482,0.019041,1980.9844,3935158.793,2.7726,2.7726,5.9419e-05,2.7509,-0.9685,0.99756,0.05,24647.4625,19300484387.4874,1013458.4982,0.015322,1938.4625,3778066.6076,2.9957,2.9957,4.9406e-05,2.9437,-0.97673,0.99851,0.045455,23763.6364,20674825743.4382,992130.3164,0.014038,1927.7955,3735754.623,3.091,3.091,4.4546e-05,3.0438,-0.9793,0.99871,26042.dcm
0.33333,15819.0833,539137198.6818,339220.3303,0.017135,1077.0833,1165438.363,1.0986,1.0986,0.00053418,1.0986,-1,0.94281,0.14286,11228.1429,1129119607.075,345374.5684,0.043434,1117,1250090.0519,1.9459,1.9459,0.00024389,1.8964,-0.89246,0.98096,0.10556,15705.3472,1465720038.8725,325333.2359,0.033858,1063.6417,1143563.6332,2.2499,2.2499,0.00017544,2.2152,-0.93256,0.99118,0.087121,17864.4564,1720770914.8573,309362.3002,0.02774,1032.7746,1084303.3215,2.4414,2.4414,0.00014329,2.4125,-0.94918,0.99447,0.071795,19590.9397,1975473977.0188,289935.8357,0.023486,1005.5987,1033662.2121,2.6134,2.6365,0.0001166,2.6134,-0.96064,0.99612,0.057566,20159.2171,2319434655.6304,265310.2589,0.022235,963.0099,956345.8103,2.8403,2.8585,9.234e-05,2.8403,-0.9631,0.99756,26045.dcm
0.041667,3533.9062,2080146869.0634,100865.8328,0.023039,632.5104,400965.7074,3.1492,3.1781,4.5789e-05,3.0481,-0.92414,0.99819,0.025,3983,3220322450.4376,95049.5495,0.014772,620.4375,385563.1188,3.599,3.6889,3.213e-05,3.4343,-0.92762,0.99929,0.011976,4696.5238,5587628614.843,92613.559,0.012416,599.3869,362684.2434,4.2817,4.4267,1.7161e-05,4.0669,-0.90928,0.99974,0.0064622,5912.7056,8751574079.0185,86352.982,0.017947,566.4811,330450.5523,4.8465,5.0428,1.1933e-05,4.4384,-0.89866,0.99989,0.0018258,8642.7146,21993159902.1948,78499.1504,0.017721,524.3274,304722.5507,5.8266,6.3072,7.0138e-06,4.9519,-0.85528,0.99996,0.0015749,8597.5389,21174067423.2143,70570.7036,0.018496,490.907,274154.7227,5.9182,6.4555,6.9265e-06,4.9672,-0.84178,0.99996,26054.dcm
1,35961.25,57522833.9988,121103.999,0.00023664,545.25,310533.25,-2.2204e-16,-2.2204e-16,0.0011933,-2.2204e-16,0,0,0.33333,29807.6667,286274868.8623,138674.6656,0.0050665,674,482728.6109,1.0986,1.0986,0.00039682,1.0986,-1,0.94281,0.33333,29807.6667,286274868.8623,138674.6656,0.0050665,674,482728.6109,1.0986,1.0986,0.00039682,1.0986,-1,0.94281,0.33333,29807.6667,286274868.8623,138674.6656,0.0050665,674,482728.6109,1.0986,1.0986,0.00039682,1.0986,-1,0.94281,0.25,26382.1875,478772881.3279,158528.2489,0.0038188,744.5625,593599.9937,1.3863,1.3863,0.00029726,1.3863,-1,0.96825,0.013852,25375.5069,3144021833.7309,54258.2637,0.0080735,436.2733,237410.3518,4.1918,4.2814,1.9871e-05,4.0908,-0.97628,0.99986,26061.dcm
0.5,31289,1683304728.3673,470791.9997,0.00023521,1284,1667761.4785,0.69315,0.69315,0.00024331,0.69315,-1,0.86603,0.5,31289,1683304728.3673,470791.9997,0.00023521,1284,1667761.4785,0.69315,0.69315,0.00024331,0.69315,-1,0.86603,0.5,31289,1683304728.3673,470791.9997,0.00023521,1284,1667761.4785,0.69315,0.69315,0.00024331,0.69315,-1,0.86603,0.2,58509.25,4098450292.3871,521003.3997,0.00020351,1276.35,1647573.8281,1.6094,1.6094,9.7181e-05,1.6094,-1,0.9798,0.11111,45310.0556,8202227039.8456,541677.5552,0.00020479,1334.5556,1807331.9135,2.1972,2.1972,5.6891e-05,2.1587,-1,0.99381,0.058824,47653.8382,16920098350.0149,626744.8232,0.0075621,1428.6912,2073663.0306,2.8128,2.8332,3.0101e-05,2.7924,-0.97122,0.99796,26066.dcm
1,11588.75,168195848.9991,201600.9992,0.0003732,799.75,641535.75,-2.2204e-16,-2.2204e-16,0.00093633,-2.2204e-16,0,0,0.25,6977,638860904.968,170038.7493,0.0033099,774.25,601334.745,1.3863,1.3863,0.00023342,1.3863,-1,0.96825,0.090909,7873.25,1494483222.1967,145705.363,0.0038419,710.9773,508635.1583,2.3349,2.3979,8.4323e-05,2.3979,-1,0.99586,0.014814,8745.5551,5447616841.0674,98641.0289,0.011624,592.114,359901.7621,4.1137,4.2144,1.8479e-05,3.9551,-0.95925,0.9998,0.01361,8785.8159,5569763545.9006,94735.6814,0.010726,576.9931,344347.7334,4.1928,4.2992,1.7084e-05,4.038,-0.95373,0.99981,0.0093121,8797.4091,6164025935.7908,74244.3476,0.0088178,501.2949,272680.5352,4.5521,4.6784,1.2945e-05,4.3214,-0.94789,0.9999,26070.dcm
0.25,6975.6875,3611438175.7345,900826.4984,0.0018826,1868.3125,3493196.9699,1.2997,1.3863,0.00025837,1.2997,-0.9375,0.96004,0.125,8998.9688,6976211743.6807,860868.9984,0.017025,1811.7188,3285849.6581,1.9928,2.0794,0.00014316,1.9331,-0.97917,0.99134,0.035714,13894.9375,22850210727.3032,825968.1413,0.017654,1771.7768,3148277.2312,3.2579,3.3322,3.7358e-05,3.2285,-0.98492,0.99922,0.02439,15994.5732,32052121898.9708,771094.2668,0.014074,1703.2073,2917402.5431,3.6544,3.7136,2.5743e-05,3.592,-0.99081,0.99966,0.019608,15459.0392,39069775649.9988,730633.7044,0.011735,1669.5588,2804933.3214,3.8639,3.9318,2.1652e-05,3.7746,-0.99304,0.99979,0.016949,15844.1441,42472664012.2042,703125.0325,0.010333,1633.0932,2690894.3128,4.0188,4.0775,1.9406e-05,3.8902,-0.98261,0.99983,26081.dcm
1,7997.5,1129504760.9994,619368.9996,0.00019128,1518.5,2310759.5,-2.2204e-16,-2.2204e-16,0.00050968,-2.2204e-16,0,0,1,7997.5,1129504760.9994,619368.9996,0.00019128,1518.5,2310759.5,-2.2204e-16,-2.2204e-16,0.00050968,-2.2204e-16,0,0,0.037037,17634.3333,28179170071.6112,701051.3329,0.0036481,1622.4815,2642639.9222,3.2702,3.2958,2.0725e-05,3.2188,-0.92976,0.99869,0.032258,16376.7742,32975327664.635,716831.2254,0.0040758,1645.2258,2717487.4613,3.4116,3.434,1.8047e-05,3.3557,-0.92773,0.99895,0.026316,16319.0526,40233330067.34,738585.368,0.0086814,1660.7763,2772251.0365,3.5829,3.6376,1.5102e-05,3.5373,-0.93334,0.99926,0.02381,16500.0714,46181761452.5644,760226.4995,0.0079332,1679.7619,2836891.8095,3.6799,3.7377,1.3905e-05,3.6273,-0.94133,0.99942,26091.dcm
0.083333,4114.7917,2211498020.4551,88185.5832,0.01186,576,333007.2706,2.4849,2.4849,4.2216e-05,2.3983,-1,0.99652,0.066667,4388.35,2873392815.4169,92816.5332,0.018932,586.6833,345608.3196,2.6849,2.7081,3.2978e-05,2.6387,-1,0.99778,0.018182,9495.75,7447971872.6567,75762.1635,0.012308,532.8136,292255.6429,3.8852,4.0073,1.0864e-05,3.7875,-0.95483,0.99971,0.0056816,8459.355,12538116215.652,51468.9574,0.01204,429.7301,197003.4527,4.9125,5.1722,5.1165e-06,4.5739,-0.91658,0.99993,0.0049389,8073.4256,12373844787.4815,46490.6866,0.011151,403.6013,178271.3756,5.0515,5.3122,4.8959e-06,4.622,-0.9101,0.99994,0.0043732,8498.5147,13183142943.774,44792.4101,0.012854,397.2254,174434.5187,5.1554,5.4338,4.5458e-06,4.6942,-0.90613,0.99994,26110.dcm
1,442551,2241710279.9994,2131599.999,1.0196e-05,2346.5,5619711,-2.2204e-16,-2.2204e-16,0.00057737,-2.2204e-16,0,0,1,442551,2241710279.9994,2131599.999,1.0196e-05,2346.5,5619711,-2.2204e-16,-2.2204e-16,0.00057737,-2.2204e-16,0,0,1,442551,2241710279.9994,2131599.999,1.0196e-05,2346.5,5619711,-2.2204e-16,-2.2204e-16,0.00057737,-2.2204e-16,0,0,1,442551,2241710279.9994,2131599.999,1.0196e-05,2346.5,5619711,-2.2204e-16,-2.2204e-16,0.00057737,-2.2204e-16,0,0,1,442551,2241710279.9994,2131599.999,1.0196e-05,2346.5,5619711,-2.2204e-16,-2.2204e-16,0.00057737,-2.2204e-16,0,0,1,442551,2241710279.9994,2131599.999,1.0196e-05,2346.5,5619711,-2.2204e-16,-2.2204e-16,0.00057737,-2.2204e-16,0,0,26143.dcm
1,107243.75,642316702.999,824463.9984,2.0757e-05,1577.25,2537959.75,-2.2204e-16,-2.2204e-16,0.00094607,-2.2204e-16,0,0,1,107243.75,642316702.999,824463.9984,2.0757e-05,1577.25,2537959.75,-2.2204e-16,-2.2204e-16,0.00094607,-2.2204e-16,0,0,0.14286,29217.8214,4628554282.068,724104.9985,0.046524,1682.0357,2845938.8558,1.9459,1.9459,0.00013439,1.9459,-0.89823,0.98472,0.14286,29217.8214,4628554282.068,724104.9985,0.046524,1682.0357,2845938.8558,1.9459,1.9459,0.00013439,1.9459,-0.89823,0.98472,0.14286,29217.8214,4628554282.068,724104.9985,0.046524,1682.0357,2845938.8558,1.9459,1.9459,0.00013439,1.9459,-0.89823,0.98472,0.055556,79906.25,10366023107.8572,708580.2207,0.019634,1543.1111,2445407.913,2.8519,2.8904,5.1714e-05,2.8904,-0.94671,0.9979,26184.dcm
1,136932.25,339764072.999,514088.9986,6.8969e-05,1185.25,1479873.25,-2.2204e-16,-2.2204e-16,0.00098814,-2.2204e-16,0,0,1,136932.25,339764072.999,514088.9986,6.8969e-05,1185.25,1479873.25,-2.2204e-16,-2.2204e-16,0.00098814,-2.2204e-16,0,0,1,136932.25,339764072.999,514088.9986,6.8969e-05,1185.25,1479873.25,-2.2204e-16,-2.2204e-16,0.00098814,-2.2204e-16,0,0,0.2,134549.35,1755575637.6713,548147.7986,0.00015453,1208.05,1512979.3774,1.6094,1.6094,0.00019685,1.6094,-1,0.9798,0.16667,134654.25,1978754323.2436,522311.3319,0.0001327,1169.0833,1427548.5281,1.7918,1.7918,0.00016388,1.7918,-1,0.98601,0.16667,134654.25,1978754323.2436,522311.3319,0.0001327,1169.0833,1427548.5281,1.7918,1.7918,0.00016388,1.7918,-1,0.98601,26186.dcm
0.33333,22317.0833,5149118432.4664,1285957.9992,0.091937,2261.25,5130595.8162,1.0986,1.0986,0.00019223,1.0986,-0.57938,0.84854,0.25,49262.875,6696642167.5225,1264772.4993,0.068968,2173.875,4772234.0355,1.3863,1.3863,0.00014409,1.3863,-0.75,0.93541,0.25,49262.875,6696642167.5225,1264772.4993,0.068968,2173.875,4772234.0355,1.3863,1.3863,0.00014409,1.3863,-0.75,0.93541,0.090909,32964.5455,20235334724.9834,1216859.0902,0.036561,2144.0909,4616808.0481,2.3979,2.3979,5.2185e-05,2.3979,-0.94744,0.99467,0.0072726,33778.6649,189947239284.5934,1157263.8544,0.011754,2099.9982,4423119.2137,4.7643,4.9247,5.5666e-06,4.6591,-0.92358,0.99992,0.005277,38497.0118,246735339723.1283,1119593.373,0.012263,2065.8671,4286845.526,5.0489,5.2452,4.3793e-06,4.8981,-0.92461,0.99995,26199.dcm
1,11380.75,435555841.499,452928.9987,0.00013167,1311.25,1729549.75,-2.2204e-16,-2.2204e-16,0.00098619,-2.2204e-16,0,0,1,11380.75,435555841.499,452928.9987,0.00013167,1311.25,1729549.75,-2.2204e-16,-2.2204e-16,0.00098619,-2.2204e-16,0,0,1,11380.75,435555841.499,452928.9987,0.00013167,1311.25,1729549.75,-2.2204e-16,-2.2204e-16,0.00098619,-2.2204e-16,0,0,1,11380.75,435555841.499,452928.9987,0.00013167,1311.25,1729549.75,-2.2204e-16,-2.2204e-16,0.00098619,-2.2204e-16,0,0,0.25,34291.0625,1791056064.4149,457785.7487,0.00093474,1321.0625,1791726.7213,1.3863,1.3863,0.00024582,1.3863,-1,0.96825,0.090909,89527.25,3286307767.7433,403009.817,0.00082949,1083.2045,1251225.9051,2.3979,2.3979,8.8769e-05,2.3979,-1,0.99586,26213.dcm
1,105676.25,66680756.999,20448.9997,2.9281e-05,586.25,359215.25,-2.2204e-16,-2.2204e-16,0.00095057,-2.2204e-16,0,0,1,105676.25,66680756.999,20448.9997,2.9281e-05,586.25,359215.25,-2.2204e-16,-2.2204e-16,0.00095057,-2.2204e-16,0,0,1,105676.25,66680756.999,20448.9997,2.9281e-05,586.25,359215.25,-2.2204e-16,-2.2204e-16,0.00095057,-2.2204e-16,0,0,0.5,73478.25,83582552.6895,12604.9998,0.00010693,443.5,231614.9089,0.69315,0.69315,0.00047483,0.69315,-1,0.86603,0.5,73478.25,83582552.6895,12604.9998,0.00010693,443.5,231614.9089,0.69315,0.69315,0.00047483,0.69315,-1,0.86603,0.275,42134,124894271.9013,13031.5998,0.00012448,345.1,148731.4584,1.3804,1.3804,0.00026075,1.3804,-1,0.95135,26217.dcm
0.33333,21668.75,2455118421.0958,871309.3314,0.0011043,1813.25,3301007.1728,1.0986,1.0986,0.00033433,1.0986,-1,0.94281,0.14286,36978.7857,5546892669.5071,909702.5695,0.0016326,1783.8571,3196392.1208,1.9459,1.9459,0.00014271,1.9459,-1,0.98974,0.083333,52312.9792,8967518660.3057,862441.7481,0.0014306,1727.5208,3014681.9479,2.4849,2.4849,8.2825e-05,2.4849,-1,0.99652,0.083333,52312.9792,8967518660.3057,862441.7481,0.0014306,1727.5208,3014681.9479,2.4849,2.4849,8.2825e-05,2.4849,-1,0.99652,0.071429,55737.4643,10198432750.1693,835880.4267,0.0012347,1702.6786,2936937.7819,2.6391,2.6391,7.0849e-05,2.6391,-1,0.99745,0.066667,59786.0667,10600499735.6633,822928.4648,0.0011542,1674.8667,2851712.9542,2.7081,2.7081,6.6058e-05,2.7081,-1,0.99778,26228.dcm
1,83675.25,463430267.999,665855.9984,6.7191e-05,1377.75,1917227.25,-2.2204e-16,-2.2204e-16,0.00098912,-2.2204e-16,0,0,0.2,41782.55,3021548482.8901,699206.5984,0.00030489,1548.25,2418270.9158,1.6094,1.6094,0.00021684,1.5401,-1,0.9798,0.11111,43819.8333,5472053078.6737,715267.5539,0.014168,1550.6111,2423519.0239,2.1972,2.1972,0.00011514,2.1587,-1,0.99381,0.083333,35638.9167,7930558394.3949,754859.4983,0.011092,1609.625,2613925.139,2.4849,2.4849,8.4967e-05,2.456,-1,0.99652,0.083333,35638.9167,7930558394.3949,754859.4983,0.011092,1609.625,2613925.139,2.4849,2.4849,8.4967e-05,2.456,-1,0.99652,0.058824,36460.6176,10500357657.508,694535.2337,0.015324,1549.9706,2432763.0265,2.8332,2.8332,6.0688e-05,2.7924,-1,0.99827,26233.dcm
