angular_Second_Momentorg1,Contrastorg1,Correlationorg1,SoSVarianceorg1,inverse_Diff_Momentorg1,sum_Averageorg1,sum_Varianceorg1,sum_Entropyorg1,Entropyorg1,diff_Varianceorg1,diff_Entropyorg1,info_M_Correlation_1org1,info_M_Correlation_2org1,ImageName
0.050179,9872.0319,991901572.8385,100072.7882,0.0069021,568.2659,383592.7491,2.9939,2.9939,0.00010701,2.9111,-1,0.99874,28068.dcm
0.012319,16548.6922,66565091226.7297,867656.5461,0.022379,1790.9683,3302562.456,4.2975,4.3971,1.5979e-005,3.9901,-0.94511,0.99982,28075.dcm
0.0012029,15285.7737,75503244540.192,688233.1872,0.058582,1554.3944,2712308.3397,5.6095,6.7756,1.9482e-005,4.5271,-0.68876,0.9996,2808.dcm
0.018203,9085.1188,3632414502.0884,113800.1897,0.0081482,579.9408,422520.1366,3.9697,4.0067,3.6353e-005,3.8328,-0.99359,0.99982,28080.dcm
0.011274,20213.1378,58078576592.3274,754895.0304,0.021173,1643.3354,2834942.8897,4.3821,4.4855,1.5487e-005,4.0683,-0.93748,0.99984,28084.dcm
0.017037,318078.4485,319991594180.9027,2138529.5701,0.0025283,2276.0487,7976379.545,4.0611,4.0728,6.3112e-006,4.0319,-0.99724,0.99985,28093.dcm
0.0013387,43939.7739,599250486300.9294,1021895.5674,0.013244,1894.5572,3971310.9009,6.1918,6.6171,2.9662e-006,5.4649,-0.88417,0.99999,281.dcm
0.016431,294653.778,317664346439.7621,2048825.9687,0.0026124,2159.3607,7577463.1581,4.0986,4.1097,6.2571e-006,4.0478,-0.99872,0.99986,28101.dcm
0.014947,323025.9871,321751530701.1415,1934003.9226,0.0022528,2161.9101,7276951.4224,4.1841,4.204,5.642e-006,4.1474,-0.9901,0.99987,28109.dcm
0.011533,12446.6212,7523473551.173,135387.5986,0.017044,660.2553,509728.2679,4.4108,4.4628,2.0599e-005,4.2179,-0.97351,0.9999,28115.dcm
0.018456,378941.3861,315636042959.2566,2336021.0454,0.0025785,2514.9932,8847460.4369,3.9863,3.993,6.8232e-006,3.9548,-0.98884,0.99981,28127.dcm
0.010682,12460.1851,7700146031.8313,128052.6733,0.015308,646.8821,486042.8066,4.4693,4.5399,1.9723e-005,4.2718,-0.97473,0.99991,28139.dcm
0.015102,32261.0855,26465570478.2734,479287.3958,0.0029289,1208.5897,1742269.6592,4.1515,4.1932,1.7966e-005,4.0767,-0.98615,0.99986,28145.dcm
0.0083348,9392.0545,39176066600.3187,411486.5411,0.024191,1192.1721,1579224.5262,4.7056,4.7874,1.5372e-005,4.3228,-0.95927,0.99993,28152.dcm
0.0029286,21054.7063,206699868043.9237,677043.6163,0.018376,1526.5445,2659796.4092,5.6432,5.8342,6.4082e-006,5.0047,-0.93742,0.99998,28164.dcm
0.0033035,17968.9186,187746797104.0689,733975.0645,0.020138,1605.076,2877516.011,5.5103,5.7138,7.2709e-006,4.8958,-0.93218,0.99998,28179.dcm
0.0013505,12872.4105,67312287087.6136,746283.9917,0.06369,1654.0913,2939777.7983,5.4008,6.6637,2.2249e-005,4.3589,-0.65153,0.99921,2818.dcm
0.0059806,10316.6509,43417742603.479,312231.7874,0.022215,974.4741,1222170.0167,5.0409,5.1194,1.2324e-005,4.5748,-0.96729,0.99997,28190.dcm
0.0026216,19615.2184,240834443102.3906,655669.4221,0.018452,1471.1502,2580950.4039,5.7526,5.9452,6.0926e-006,5.0358,-0.94156,0.99999,28202.dcm
0.0061376,9142.9713,41921520944.6672,318438.4257,0.023463,972.765,1236884.4694,5.0123,5.0935,1.28e-005,4.533,-0.96366,0.99996,28214.dcm
0.0088183,28102.8051,31031107830.7285,315253.3981,0.0098748,901.5954,1207269.4428,4.6645,4.7314,1.2331e-005,4.4527,-0.97523,0.99994,28222.dcm
0.01103,32048.1909,32389026126.5751,412247.4747,0.0075536,1101.8955,1536535.3075,4.4581,4.5076,1.339e-005,4.347,-0.98449,0.99992,28228.dcm
0.0062902,11132.2474,38627009409.3082,289183.178,0.020452,927.8327,1134085.8726,5.0068,5.0688,1.2323e-005,4.5668,-0.96975,0.99997,28235.dcm
0.0028453,20328.7472,208388425487.3009,657581.7214,0.019782,1489.6983,2582699.3646,5.6732,5.8635,6.378e-006,5.0133,-0.93803,0.99998,28246.dcm
0.0024257,14444.1629,250860559901.898,642627.5258,0.017108,1485.9476,2523661.06,5.8403,6.0224,6.6491e-006,5.0117,-0.94435,0.99999,28253.dcm
0.0028149,13657.7149,213724142310.5721,693756.3859,0.019311,1573.879,2713951.7032,5.6891,5.8737,7.5359e-006,4.9145,-0.93897,0.99998,28255.dcm
0.0024954,13602.4036,244304331390.2376,661660.1588,0.017613,1520.2157,2595107.1947,5.8128,5.9937,7.0419e-006,4.9656,-0.94158,0.99999,28257.dcm
0.0027064,12975.1878,219429230834.2798,666345.0002,0.017646,1527.142,2606835.0522,5.7283,5.9126,7.6041e-006,4.9142,-0.94114,0.99999,28259.dcm
0.011471,17620.2017,15199051654.5541,231873.6108,0.0091502,804.2447,870997.4229,4.4288,4.4684,1.8033e-005,4.2357,-0.98193,0.99991,28262.dcm
0.020212,13332.9046,3592794138.5421,131130.0601,0.0034288,620.9459,485245.8382,3.874,3.9017,3.8879e-005,3.7598,-0.99102,0.99977,28264.dcm
0.014143,18171.5249,15133662339.1753,277116.6718,0.0086943,927.0461,1047338.9816,4.2246,4.2588,2.0934e-005,4.0831,-0.98607,0.99988,28266.dcm
0.023005,20682.5511,7310362084.7809,202811.533,0.0065148,784.0855,815094.0363,3.7528,3.7752,3.327e-005,3.6406,-1,0.99973,28269.dcm
0.011998,19970.9217,16649024784.9971,255760.4824,0.009644,889.2132,975071.1868,4.3867,4.4239,1.7908e-005,4.2198,-0.98577,0.99991,28272.dcm
0.020992,12671.5094,3444454753.8237,126634.9212,0.003688,615.9711,483709.6138,3.8362,3.8648,4.1321e-005,3.71,-0.99241,0.99975,28275.dcm
0.010936,19359.9614,16530807366.1209,233913.9375,0.0083745,828.6734,892668.01,4.4707,4.516,1.7092e-005,4.2805,-0.98294,0.99992,28277.dcm
0.017877,16051.3799,11495648386.9239,267706.691,0.011487,908.2089,1046595.4173,4.0004,4.0248,2.8452e-005,3.8095,-0.9859,0.9998,28280.dcm
0.004867,14917.7108,100859524129.4509,574268.4532,0.023322,1363.9282,2199613.0881,5.2342,5.3254,9.9058e-006,4.6454,-0.95316,0.99997,28283.dcm
0.018121,9536.4742,10764908335.9943,301071.9872,0.021669,1061.9677,1179317.6324,3.949,4.0113,2.9846e-005,3.7771,-0.95368,0.99968,28287.dcm
0.011309,21996.498,31479830073.7406,423555.626,0.011053,1200.0155,1625297.8868,4.4387,4.4826,1.5179e-005,4.2797,-0.97954,0.99991,28288.dcm
0.032381,16644.4347,6644986857.5342,328157.5847,0.011453,1083.7208,1221259.3492,3.4101,3.4321,4.7236e-005,3.3758,-0.98682,0.9994,28291.dcm
0.018719,137773.7286,62462359322.5016,801371.7524,0.0075275,1278.0353,2891586.5252,3.9789,3.9789,1.1192e-005,3.9069,-0.97941,0.99978,28293.dcm
0.0022484,20473.4066,200497322562.5552,638302.8502,0.024736,1458.8891,2491647.0599,5.8476,6.1002,7.1405e-006,5.0092,-0.91391,0.99998,2830.dcm
0.0011245,10351.8651,303842826997.486,439422.2372,0.018765,1196.831,1718686.9679,6.4345,6.7926,7.2398e-006,5.0628,-0.89943,0.99999,28300.dcm
0.0013684,7445.4925,245403269355.2776,470808.813,0.019981,1240.8764,1824065.9271,6.2604,6.5964,8.3033e-006,4.9153,-0.90159,0.99999,28304.dcm
0.02555,156826.2219,56497101519.2063,929017.0841,0.0012923,1463.2221,3390223.5819,3.6686,3.6686,1.4666e-005,3.6347,-0.98927,0.99964,28311.dcm
0.017408,160580.7998,69189113997.5789,776882.7472,0.0014711,1314.401,2870598.5978,4.0392,4.0513,1.0368e-005,3.9824,-0.98496,0.99983,28312.dcm
0.0013392,9766.4894,236204133501.592,466219.6262,0.018686,1268.834,1830086.4727,6.2594,6.6178,7.7279e-006,5.0138,-0.89603,0.99999,28319.dcm
0.030835,174354.0579,56915542972.0689,1116465.3185,0.0011459,1683.2766,4039570.21,3.4802,3.4802,1.7688e-005,3.4496,-0.99674,0.99951,28322.dcm
0.0014759,9768.5819,235147060089.9865,549482.8525,0.019847,1400.3752,2132324.2736,6.1458,6.5205,7.7159e-006,4.9957,-0.88964,0.99999,28329.dcm
0.026423,61653.5443,67138519949.5164,1129217.1181,0.0066686,1982.0394,4419235.2739,3.6267,3.6356,1.5836e-005,3.6167,-0.98736,0.99959,28333.dcm
0.00065341,6805.2386,316821729704.8442,516519.1266,0.046791,1242.2748,2044378.2657,6.6152,7.3565,9.5273e-006,4.8107,-0.8065,0.99998,28342.dcm
0.02188,79296.7589,51738197791.9817,793328.8361,0.0038987,1550.9268,2959704.3023,3.8151,3.8227,1.5344e-005,3.7608,-1,0.99976,28356.dcm
0.0065618,12781.2403,49299992598.8711,411869.6917,0.027742,1158.6836,1636437.5596,4.9328,5.0298,1.4855e-005,4.4376,-0.9579,0.99996,28359.dcm
0.027235,27134.1805,3734797128.8891,168255.4812,0.022217,616.6391,594996.5425,3.5852,3.6037,4.1614e-005,3.4697,-0.97079,0.9995,2836.dcm
0.022277,133537.9006,99350666603.4348,1344424.9542,0.0044057,1970.2773,4965680.6438,3.7982,3.8054,1.2014e-005,3.7907,-0.99183,0.99972,28363.dcm
0.001879,4943.2341,136550293166.6386,774426.996,0.048113,1736.9801,3054019.7971,5.677,6.2934,1.7251e-005,4.4405,-0.80804,0.9999,28371.dcm
0.01312,106378.7913,150066735302.8214,1100605.2915,0.0099864,1725.1473,4177209.7194,4.3247,4.3338,7.0932e-006,4.2613,-0.98735,0.9999,28374.dcm
0.012745,105501.7712,151475482897.4155,1076113.5069,0.0097314,1704.4451,4097749.6712,4.354,4.3629,6.9035e-006,4.2881,-0.9868,0.9999,28376.dcm
0.014897,87252.3607,106385100993.4285,964163.4514,0.0040345,1754.379,3776919.5809,4.1923,4.2075,9.4136e-006,4.1075,-0.98659,0.99987,28379.dcm
0.029476,27450.8956,3598827399.8396,179880.4871,0.023955,639.1283,624138.3529,3.5057,3.5253,4.5316e-005,3.3899,-0.96754,0.9994,2838.dcm
0.0012345,6912.1004,256804411778.7842,690981.663,0.034869,1607.6378,2724130.5704,6.1848,6.7084,1.0663e-005,4.7967,-0.85426,0.99998,28390.dcm
0.012325,58347.22,95990013363.7759,786468.2807,0.0030552,1594.5042,3097491.3326,4.3792,4.3968,9.7744e-006,4.2531,-1,0.99992,28394.dcm
0.0011023,7109.335,286177762603.7329,629611.7234,0.032324,1512.9354,2484639.3013,6.3231,6.8206,9.7491e-006,4.8556,-0.86127,0.99998,28400.dcm
0.020638,113324.4279,110948219634.305,1280075.4484,0.0041534,1868.8128,4831293.499,3.8739,3.8811,1.0557e-005,3.8671,-0.99087,0.99977,28405.dcm
0.0065513,12574.9455,47111896527.5211,398450.159,0.026512,1113.9995,1572018.212,4.9257,5.0314,1.4988e-005,4.4363,-0.95793,0.99995,28410.dcm
0.0080705,40451.5977,86291255018.2097,652421.0987,0.01579,1432.6051,2556579.2054,4.7714,4.8199,9.6735e-006,4.534,-0.97874,0.99995,28415.dcm
0.017215,43336.3748,20766054836.0264,355642.6725,0.010753,918.6205,1337366.543,4.0344,4.0634,1.7087e-005,3.9836,-0.99409,0.99984,28419.dcm
0.011952,40111.5443,62425904882.2253,794749.6267,0.022471,1666.0583,3034529.0671,4.3682,4.4274,1.353e-005,4.2246,-0.96925,0.99988,28423.dcm
0.016922,56695.0687,24036307222.516,399220.7015,0.0013074,1070.8536,1513068.8843,4.0518,4.0804,1.7391e-005,3.9715,-0.99422,0.99984,28427.dcm
0.0076111,46229.2278,89309184984.4388,657023.3582,0.014486,1447.2101,2526733.4091,4.822,4.8786,8.4821e-006,4.6424,-0.9768,0.99996,28431.dcm
0.0095043,41832.0829,75034991838.7068,713347.5108,0.01811,1491.9737,2693090.9261,4.5988,4.6562,1.07e-005,4.431,-0.97617,0.99993,28436.dcm
0.016922,56695.0687,24036307222.516,399220.7015,0.0013074,1070.8536,1513068.8843,4.0518,4.0804,1.7391e-005,3.9715,-0.99422,0.99984,28441.dcm
0.0013912,5688.0127,66993638422.6648,685227.477,0.069974,1613.7006,2690319.7768,5.5478,6.6429,2.3671e-005,4.3445,-0.69161,0.99957,28449.dcm
0.014091,107823.1681,190132287066.0742,1318725.1914,0.0029155,2059.6191,5121107.7773,4.2385,4.2624,7.5131e-006,4.1695,-0.99887,0.9999,28454.dcm
0.018811,163565.9802,147561982864.3172,1504711.8351,0.00081759,2077.6994,5623077.0036,3.9742,3.9742,9.2499e-006,3.9546,-0.9934,0.99981,28455.dcm
0.017941,137907.3199,117166025040.1115,1145879.8396,0.001057,1633.3619,4201883.2215,4.0208,4.0208,9.5102e-006,3.9625,-1,0.99984,28457.dcm
0.016217,71861.1278,99903864135.5635,941457.511,0.0002849,1657.2088,3637307.593,4.1168,4.1224,9.5331e-006,4.0555,-0.99451,0.99986,28460.dcm
0.014058,145639.2507,251906373000.4695,1789492.2006,0.004306,2339.1897,6638402.568,4.2608,4.2654,7.4212e-006,4.1663,-0.99769,0.9999,28463.dcm
0.0010213,10111.7506,128103283897.7393,576324.3934,0.05531,1426.8184,2265623.9601,6.0327,6.9404,1.1657e-005,4.7364,-0.76765,0.99991,28471.dcm
0.013433,140765.78,250508341690.7583,1714408.9415,0.0039629,2259.4216,6352727.679,4.3079,4.3121,7.0516e-006,4.2145,-0.99567,0.99991,28475.dcm
0.0039571,6739.9744,61555225205.4724,260368.0252,0.010633,924.8464,1011991.2141,5.4266,5.5323,1.0522e-005,4.6958,-0.97266,0.99999,28477.dcm
0.017484,159434.4882,154890792045.816,1446128.7503,0.00078004,2058.665,5465808.4531,4.0469,4.0469,8.6417e-006,4.0226,-0.99398,0.99983,28478.dcm
0.0011792,6583.5192,80875739908.1154,619296.7362,0.061655,1507.6375,2440067.3027,5.821,6.8019,1.9179e-005,4.5478,-0.73732,0.99982,28485.dcm
0.014499,173230.6578,262951090689.1709,1863946.7881,0.0019912,2485.244,7162550.1064,4.2312,4.2357,7.7472e-006,4.1199,-0.9965,0.99989,28490.dcm
0.015409,150517.4954,161990825345.2293,1315808.5531,0.0065541,1969.1573,5038529.9288,4.1736,4.1736,7.6081e-006,4.1471,-0.99236,0.99987,28493.dcm
0.018811,163565.9802,147561982864.3172,1504711.8351,0.00081759,2077.6994,5623077.0036,3.9742,3.9742,9.2499e-006,3.9546,-0.9934,0.99981,28494.dcm
0.016217,71861.1278,99903864135.5635,941457.511,0.0002849,1657.2088,3637307.593,4.1168,4.1224,9.5331e-006,4.0555,-0.99451,0.99986,28496.dcm
0.014091,107823.1681,190132287066.0742,1318725.1914,0.0029155,2059.6191,5121107.7773,4.2385,4.2624,7.5131e-006,4.1695,-0.99887,0.9999,28499.dcm
0.018269,134605.2032,115931960022.6965,1160966.331,0.00080392,1634.4253,4231354.6071,4.0027,4.0027,9.7034e-006,3.9433,-1,0.99983,28501.dcm
0.0020812,78605.064,309139864335.2009,518864.7778,0.0061537,1299.6327,1964518.3275,6.009,6.1748,2.3596e-006,5.6327,-0.95725,0.99999,28511.dcm
0.0033252,90529.968,284948102083.5515,723102.7909,0.0058631,1575.405,2762240.2008,5.5897,5.7068,3.0001e-006,5.3512,-0.96463,0.99999,28520.dcm
0.0045612,67111.7382,194970580188.4628,849593.5619,0.0028442,1738.2644,3255118.6122,5.2697,5.3902,4.6753e-006,5.0701,-0.9549,0.99997,2854.dcm
0.002579,23915.7123,202087044665.6155,849820.5619,0.026801,1774.6295,3308984.2585,5.6187,5.9627,7.2006e-006,4.9371,-0.88105,0.99996,28544.dcm
0.0020854,21722.7866,271333957554.2388,820644.2698,0.022615,1729.5693,3176623.8302,5.8496,6.175,5.9377e-006,5.0877,-0.89476,0.99998,28586.dcm
0.0012262,26520.2802,414490530983.158,610422.2461,0.015965,1432.001,2358152.6471,6.392,6.7051,3.9163e-006,5.4292,-0.90355,0.99999,28643.dcm
0.0075063,216942.2014,1803283111091.724,4597488.3321,0.00442,3766.7137,17553943.931,4.8688,4.8921,2.6568e-006,4.7838,-0.99143,0.99997,28696.dcm
0.034216,6143.6171,586631279.9808,66127.1368,0.021549,435.0675,228713.2886,3.3404,3.3755,0.00010557,3.2641,-0.98214,0.99927,28702.dcm
0.0048431,236552.9591,2274987895048.07,3636907.3254,0.0041188,3218.65,14115944.6086,5.3033,5.3303,1.7826e-006,5.1774,-0.99035,0.99999,28708.dcm
0.0052258,258214.2259,2273475326620.698,3929621.5588,0.003232,3465.3089,15272729.5168,5.2307,5.2545,1.8648e-006,5.1275,-0.99096,0.99998,28715.dcm
0.027058,17361.3106,3874742361.9716,161817.1207,0.0042267,704.8829,602130.8691,3.5822,3.6104,4.7333e-005,3.4571,-1,0.99963,28720.dcm
0.0049143,227072.2044,2218875990853.461,3648296.5449,0.0063712,3224.0273,14223597.6533,5.2884,5.3156,1.8347e-006,5.153,-0.98759,0.99998,28727.dcm
0.0021623,5654.3236,102023913478.5654,475245.9148,0.038957,1338.12,1871071.1469,5.7215,6.1435,1.5806e-005,4.5714,-0.87306,0.99997,28732.dcm
0.0016073,6033.1431,184980355163.9168,464031.4811,0.032856,1303.6046,1823712.0155,6.0381,6.4384,9.8769e-006,4.7323,-0.8848,0.99998,28735.dcm
0.0017721,5467.1339,170337567860.4639,513079.7988,0.035491,1385.8982,2010061.7088,5.9107,6.3425,1.0643e-005,4.6518,-0.87159,0.99997,28739.dcm
0.0014686,5613.2053,248416440888.9958,501110.3459,0.031734,1338.7348,1969131.3968,6.152,6.5284,9.052e-006,4.744,-0.89366,0.99999,28743.dcm
0.01565,27701.8968,22518806293.4638,383881.3029,0.0080071,1102.8797,1472341.2883,4.1365,4.1581,1.8679e-005,4.0112,-0.98686,0.99986,28747.dcm
0.004701,22939.8665,144661467875.8931,672186.8739,0.016326,1547.4439,2611755.2874,5.246,5.36,7.2329e-006,4.8092,-0.96109,0.99998,28752.dcm
0.019342,28959.328,12962590862.9233,335063.3945,0.0085664,1014.5159,1237556.7228,3.9297,3.9488,2.5309e-005,3.8353,-0.98114,0.99975,28759.dcm
0.0042835,20996.7108,149429489434.7311,615387.5926,0.01656,1445.3898,2392042.3371,5.3404,5.4531,7.2397e-006,4.8176,-0.96325,0.99998,28767.dcm
0.013809,28824.7761,16863736531.154,280289.4895,0.011436,909.5682,1073160.6332,4.2573,4.2851,1.8628e-005,4.1065,-0.98541,0.99988,28771.dcm
0.011981,27331.725,28902975897.6791,372500.3956,0.013269,1034.163,1403903.2039,4.4122,4.4247,1.4573e-005,4.2172,-0.98198,0.99991,28774.dcm
0.019144,29776.0176,22628956618.0854,492011.6822,0.0049861,1286.0483,1842555.7759,3.9227,3.9559,2.1883e-005,3.8495,-0.98644,0.99978,28779.dcm
0.014444,34006.6324,25866087576.8627,413125.9747,0.0039711,1162.4529,1571613.5509,4.2124,4.2376,1.7181e-005,4.0907,-0.98689,0.99987,28783.dcm
0.0029721,21553.5804,201360462409.0002,533288.8252,0.014179,1304.9038,2062665.4238,5.6996,5.8199,5.4881e-006,5.0561,-0.96215,0.99999,28788.dcm
0.03502,14098.001,2891201058.8012,176536.0261,0.0072894,769.8163,635710.0943,3.3316,3.3552,5.3045e-005,3.3444,-0.98545,0.99931,28796.dcm
0.023349,20551.3322,2747406090.2404,111674.0005,0.0099038,585.6533,415197.6109,3.7279,3.7592,3.9071e-005,3.6318,-0.97434,0.99963,28798.dcm
0.025259,29993.2812,14466472150.5512,383562.6633,0.0057859,1195.972,1535686.4787,3.6635,3.6806,2.6831e-005,3.6177,-0.98344,0.99961,28799.dcm
0.034873,37055.073,5305971113.7135,245369.2657,0.0096912,807.6278,858047.775,3.3573,3.3573,3.9053e-005,3.3214,-0.98548,0.99929,28801.dcm
0.02954,24706.712,1748555949.763,96645.3981,0.01494,434.7152,333107.3328,3.5143,3.5242,5.006e-005,3.4037,-0.98822,0.99948,28803.dcm
0.0065059,282973.6913,1307390873743.68,3011735.1057,0.0011304,2868.578,11709706.6916,5.0074,5.0352,2.5014e-006,4.905,-0.99234,0.99998,28814.dcm
0.013251,31020.8741,36704073028.9088,505715.3722,0.010477,1211.7288,1891419.5841,4.2778,4.3239,1.5196e-005,4.1428,-0.98496,0.99989,28825.dcm
0.0077437,34022.469,52179599695.4824,442816.1314,0.011901,1168.1524,1705081.8352,4.8051,4.8625,1.0359e-005,4.5741,-0.97426,0.99995,28841.dcm
0.0082159,29615.3023,50369330535.6742,461524.537,0.012216,1180.9355,1745502.7073,4.7418,4.8031,1.0894e-005,4.5141,-0.97406,0.99995,28854.dcm
0.0091983,34168.9764,45251460304.2433,408082.6047,0.0087161,1079.8637,1558150.6778,4.6239,4.6889,1.1123e-005,4.4523,-0.98834,0.99995,28870.dcm
0.006735,291298.7952,1317935341532.266,3167583.4329,0.0010355,2991.68,12217889.5576,4.9763,5.0005,2.586e-006,4.8742,-0.99249,0.99997,28880.dcm
0.0067232,62087.7229,104015590707.685,531834.7476,0.010347,1268.3873,1995312.5231,4.9618,5.0022,6.1125e-006,4.7508,-0.9863,0.99997,2889.dcm
0.018808,34191.9108,20981440097.7085,488079.6814,0.01144,1223.1084,1754484.3263,3.9211,3.9742,2.3687e-005,3.8232,-0.9867,0.99978,28895.dcm
0.0090928,241551.1738,1201780662251.475,3920380.4972,0.0013087,3394.9407,14763193.6176,4.6774,4.7004,3.312e-006,4.6184,-0.99526,0.99996,28906.dcm
0.014121,34690.7153,25180683355.371,473941.923,0.016557,1221.1369,1721619.4531,4.2226,4.2614,1.8848e-005,4.0794,-0.97024,0.99985,28924.dcm
0.014197,44799.6683,29192829620.5471,445794.7144,0.0081599,1101.8447,1685943.4082,4.2208,4.2552,1.5409e-005,4.105,-0.97588,0.99986,28936.dcm
0.01712,48291.9792,25841779645.9983,459531.1971,0.0093373,1147.9543,1765666.9978,4.0448,4.0683,1.8079e-005,3.9566,-0.98019,0.99981,28941.dcm
0.014533,50978.781,34250588695.5181,507502.0383,0.0077276,1241.9075,1919262.63,4.1999,4.2327,1.4374e-005,4.1068,-0.97525,0.99985,28946.dcm
0.011304,44873.3999,46622951353.0968,501660.7175,0.0072545,1206.8876,1924421.3566,4.4385,4.4828,1.1181e-005,4.3159,-0.9755,0.99991,28951.dcm
0.0095061,20319.2383,38044328072.7146,383894.1891,0.0098506,1086.0251,1463045.712,4.5972,4.6561,1.2498e-005,4.4351,-0.98854,0.99995,28955.dcm
0.019077,17885.3356,12033915593.5823,318247.9864,0.0021516,1024.0276,1182630.711,3.9404,3.96,2.8532e-005,3.8039,-0.98474,0.99978,28958.dcm
0.035211,5701.4943,628934267.4141,58024.6836,0.0049149,422.2864,220159.4342,3.2968,3.3482,0.00010291,3.2053,-0.98949,0.99933,28960.dcm
0.009076,16963.3448,28651142537.7997,295288.9487,0.0073218,995.7318,1174620.6902,4.665,4.7024,1.4123e-005,4.3972,-0.98096,0.99994,28963.dcm
0.0076783,19482.074,43564456452.452,346680.761,0.014083,1011.1496,1333024.9788,4.8057,4.8694,1.0326e-005,4.5921,-0.98285,0.99996,28966.dcm
0.0073609,20964.7035,40127314438.8242,316644.3506,0.010982,968.0537,1225643.0222,4.8439,4.9121,1.0233e-005,4.6184,-0.98022,0.99996,28969.dcm
0.0089362,18542.5982,31854103790.6352,322957.31,0.01504,935.3846,1215583.4162,4.6562,4.7181,1.2565e-005,4.4533,-0.98133,0.99995,28973.dcm
0.012173,36536.06,31645648417.9874,407117.9171,0.0051807,1149.2049,1530082.8423,4.3718,4.4091,1.3885e-005,4.2676,-0.99228,0.99992,28976.dcm
0.012974,38073.7319,27830468693.0433,389437.3847,0.0054573,1129.0006,1472658.1094,4.3146,4.3459,1.4641e-005,4.2281,-0.99071,0.9999,28979.dcm
0.02252,35840.5388,11592323301.0893,320963.5728,0.013707,931.9834,1165662.9906,3.7781,3.7944,2.715e-005,3.6625,-0.97717,0.99966,28982.dcm
0.011731,138483.7238,47435302687.562,516032.1541,0.0019463,1166.6087,1818380.8135,4.417,4.4455,9.1896e-006,4.3411,-0.9768,0.99991,2899.dcm
0.015112,362042.3279,899744563726.3931,4611040.9523,0.00041421,3809.072,17382117.395,4.1824,4.1928,5.2399e-006,4.1239,-1,0.99989,28990.dcm
0.0097844,344211.2493,972437777639.2388,3169104.9774,0.0014718,2918.2964,12175719.6387,4.617,4.6272,3.4755e-006,4.5336,-0.99856,0.99995,28998.dcm
0.001017,11264.7677,276637366048.627,859890.2751,0.030335,1780.987,3386332.6162,6.1646,6.9018,8.436e-006,4.9297,-0.79874,0.99995,29.dcm
0.010903,357063.3269,953828982528.7263,3485187.7234,0.00086609,3111.4631,13307392.4115,4.5113,4.5189,3.7903e-006,4.4423,-0.99919,0.99994,29006.dcm
0.01344,330280.3301,911055810110.6702,4134440.525,0.0010669,3484.7074,15624411.1269,4.3007,4.3102,4.6255e-006,4.2444,-1,0.99991,29014.dcm
0.022139,30371.3819,8749162396.7495,239149.9401,0.0076676,846.1819,920295.3619,3.8038,3.8113,2.7951e-005,3.7185,-0.9877,0.99972,29023.dcm
0.039474,270164.3073,46942309781.4139,1103215.7617,0.0038862,1613.3476,3809989.3124,3.2354,3.2354,1.9394e-005,3.223,-1,0.99922,29029.dcm
0.0022284,90101.9609,542967903006.8627,643946.2944,0.0041021,1404.0097,2392872.0636,5.9614,6.1065,1.5022e-006,5.5903,-0.95565,0.99999,2903.dcm
0.024893,27837.9769,8330327456.644,260799.2681,0.0042994,878.918,974670.5642,3.6941,3.6941,3.1775e-005,3.5979,-0.98826,0.99965,29035.dcm
0.018641,25232.5568,8429294341.3797,204173.2205,0.014589,738.5796,776744.7108,3.9704,3.9834,2.4486e-005,3.8534,-0.97766,0.99977,29039.dcm
0.024893,27837.9769,8330327456.644,260799.2681,0.0042994,878.918,974670.5642,3.6941,3.6941,3.1775e-005,3.5979,-0.98826,0.99965,29046.dcm
0.013961,26923.5194,13717521297.7523,252354.9917,0.0069765,850.9783,944239.1196,4.2487,4.2724,1.8658e-005,4.1424,-0.98288,0.99988,29050.dcm
